"","Global_active_power","Global_reactive_power","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3","Datetime"
"2059",1.86,0.114,234.86,0,0,17,2007-02-02 10:18:00
"2060",1.856,0.114,234.73,0,0,17,2007-02-02 10:19:00
"2061",1.864,0.114,235.09,0,0,16,2007-02-02 10:20:00
"2062",1.814,0,235.87,0,0,18,2007-02-02 10:21:00
"2063",1.772,0,235.71,0,0,17,2007-02-02 10:22:00
"2064",1.778,0,236.07,0,0,17,2007-02-02 10:23:00
"2065",1.784,0,236.46,0,0,17,2007-02-02 10:24:00
"2066",1.782,0,235.89,0,0,17,2007-02-02 10:25:00
"2067",1.784,0,236.64,0,0,17,2007-02-02 10:26:00
"2068",1.778,0,236.52,0,0,17,2007-02-02 10:27:00
"2069",1.794,0,237.27,0,0,17,2007-02-02 10:28:00
"2070",1.786,0,237.3,0,0,18,2007-02-02 10:29:00
"2071",1.506,0.046,238.31,0,0,17,2007-02-02 10:30:00
"2072",1.726,0,238.13,0,0,17,2007-02-02 10:31:00
"2073",1.764,0,237.58,0,0,18,2007-02-02 10:32:00
"2074",1.752,0,236.99,0,0,17,2007-02-02 10:33:00
"2075",1.744,0,236.66,0,0,17,2007-02-02 10:34:00
"2076",1.746,0,236.59,0,0,17,2007-02-02 10:35:00
"2077",1.756,0,237.58,0,0,17,2007-02-02 10:36:00
"2078",1.75,0,237.47,0,0,18,2007-02-02 10:37:00
"2079",1.832,0,237.18,0,0,17,2007-02-02 10:38:00
"2080",1.578,0,238.01,0,0,17,2007-02-02 10:39:00
"2081",0.398,0.062,238.97,0,0,0,2007-02-02 10:40:00
"2082",0.408,0.096,238.94,0,0,0,2007-02-02 10:41:00
"2083",1.048,0.088,238.11,0,0,9,2007-02-02 10:42:00
"2084",1.462,0.084,238.14,0,0,18,2007-02-02 10:43:00
"2085",1.46,0.084,237.97,0,0,17,2007-02-02 10:44:00
"2086",1.414,0.084,237.99,0,0,18,2007-02-02 10:45:00
"2087",1.528,0.148,237.43,0,0,17,2007-02-02 10:46:00
"2088",1.688,0.206,236.94,0,0,17,2007-02-02 10:47:00
"2089",2.084,0.206,236.04,0,0,17,2007-02-02 10:48:00
"2090",1.93,0.202,235.37,0,0,17,2007-02-02 10:49:00
"2091",1.432,0.208,237.01,0,0,18,2007-02-02 10:50:00
"2092",1.382,0.138,237.15,0,0,17,2007-02-02 10:51:00
"2093",1.364,0.11,237.38,0,0,17,2007-02-02 10:52:00
"2094",1.364,0.112,237.6,0,0,17,2007-02-02 10:53:00
"2095",1.364,0.112,237.55,0,0,18,2007-02-02 10:54:00
"2096",1.356,0.108,236.98,0,0,17,2007-02-02 10:55:00
"2097",1.364,0.11,237.39,0,0,17,2007-02-02 10:56:00
"2098",1.374,0.114,238.25,0,0,18,2007-02-02 10:57:00
"2099",1.374,0.114,238.32,0,0,17,2007-02-02 10:58:00
"2100",1.37,0.114,237.88,0,0,17,2007-02-02 10:59:00
"2101",1.364,0.112,237.41,0,0,18,2007-02-02 11:00:00
"2102",1.402,0.148,237.29,0,0,17,2007-02-02 11:01:00
"2103",1.356,0.104,237.77,0,1,17,2007-02-02 11:02:00
"2104",1.358,0.104,237.95,0,1,18,2007-02-02 11:03:00
"2105",1.354,0.102,237.65,0,1,17,2007-02-02 11:04:00
"2106",1.358,0.104,237.92,0,2,17,2007-02-02 11:05:00
"2107",1.356,0.102,237.65,0,1,17,2007-02-02 11:06:00
"2108",1.358,0.104,237.88,0,2,18,2007-02-02 11:07:00
"2109",1.352,0.1,237.21,0,1,17,2007-02-02 11:08:00
"2110",1.352,0.102,237.31,0,1,17,2007-02-02 11:09:00
"2111",1.35,0.1,237.18,0,2,18,2007-02-02 11:10:00
"2112",1.354,0.102,237.57,0,1,17,2007-02-02 11:11:00
"2113",1.362,0.104,238.4,0,1,17,2007-02-02 11:12:00
"2114",1.364,0.106,238.59,0,2,18,2007-02-02 11:13:00
"2115",1.358,0.104,238.19,0,1,17,2007-02-02 11:14:00
"2116",1.358,0.104,238.22,0,2,17,2007-02-02 11:15:00
"2117",1.352,0.102,237.78,0,1,18,2007-02-02 11:16:00
"2118",1.352,0.102,237.95,0,1,17,2007-02-02 11:17:00
"2119",1.354,0.102,238.06,0,1,18,2007-02-02 11:18:00
"2120",1.344,0.1,237.34,0,2,17,2007-02-02 11:19:00
"2121",1.348,0.102,237.74,0,1,17,2007-02-02 11:20:00
"2122",1.348,0.104,238.04,0,1,17,2007-02-02 11:21:00
"2123",1.344,0.102,238.16,0,1,18,2007-02-02 11:22:00
"2124",1.344,0.102,238.18,0,2,17,2007-02-02 11:23:00
"2125",1.34,0.102,237.89,0,1,18,2007-02-02 11:24:00
"2126",1.374,0.12,238.27,0,1,17,2007-02-02 11:25:00
"2127",1.434,0.212,237.88,0,1,17,2007-02-02 11:26:00
"2128",1.522,0.33,237.68,0,1,18,2007-02-02 11:27:00
"2129",1.518,0.328,237.33,0,2,17,2007-02-02 11:28:00
"2130",1.524,0.332,237.85,0,1,17,2007-02-02 11:29:00
"2131",1.514,0.328,237.21,0,1,17,2007-02-02 11:30:00
"2132",1.5,0.31,237.33,0,1,18,2007-02-02 11:31:00
"2133",1.444,0.214,237.8,0,0,17,2007-02-02 11:32:00
"2134",1.434,0.21,237.09,0,0,17,2007-02-02 11:33:00
"2135",1.422,0.208,236.62,0,0,17,2007-02-02 11:34:00
"2136",1.42,0.208,236.72,0,0,18,2007-02-02 11:35:00
"2137",1.42,0.21,236.91,0,0,17,2007-02-02 11:36:00
"2138",1.382,0.142,237.97,0,0,17,2007-02-02 11:37:00
"2139",1.364,0.114,237.95,0,0,17,2007-02-02 11:38:00
"2140",1.358,0.112,237.58,0,0,18,2007-02-02 11:39:00
"2141",1.356,0.112,237.4,0,0,17,2007-02-02 11:40:00
"2142",1.354,0.11,237.25,0,0,17,2007-02-02 11:41:00
"2143",1.298,0,236.83,0,0,17,2007-02-02 11:42:00
"2144",1.266,0,237.37,0,0,18,2007-02-02 11:43:00
"2145",1.266,0,237.06,0,0,17,2007-02-02 11:44:00
"2146",1.276,0,237.81,0,0,17,2007-02-02 11:45:00
"2147",1.272,0,237.82,0,0,18,2007-02-02 11:46:00
"2148",1.274,0,238.44,0,0,17,2007-02-02 11:47:00
"2149",1.276,0,238.53,0,0,17,2007-02-02 11:48:00
"2150",1.284,0,239.37,0,0,18,2007-02-02 11:49:00
"2151",1.274,0,238.44,0,0,17,2007-02-02 11:50:00
"2152",1.282,0,239.16,0,0,18,2007-02-02 11:51:00
"2153",1.286,0,239.5,0,0,17,2007-02-02 11:52:00
"2154",1.29,0,239.88,0,0,18,2007-02-02 11:53:00
"2155",1.294,0,240.23,0,0,18,2007-02-02 11:54:00
"2156",1.3,0,240.8,0,0,18,2007-02-02 11:55:00
"2157",1.292,0,240.05,0,0,17,2007-02-02 11:56:00
"2158",0.412,0,241.4,0,0,4,2007-02-02 11:57:00
"2159",0.232,0,241.76,0,0,0,2007-02-02 11:58:00
"2160",0.232,0,241.94,0,0,0,2007-02-02 11:59:00
"2161",0.232,0,241.86,0,0,0,2007-02-02 12:00:00
"2162",0.232,0,241.93,0,0,0,2007-02-02 12:01:00
"2163",0.232,0,241.85,0,0,0,2007-02-02 12:02:00
"2164",0.232,0,241.5,0,0,0,2007-02-02 12:03:00
"2165",0.232,0,241.89,0,0,0,2007-02-02 12:04:00
"2166",0.232,0,241.47,0,0,0,2007-02-02 12:05:00
"2167",0.232,0,241.19,0,0,0,2007-02-02 12:06:00
"2168",0.328,0.104,239.83,0,0,0,2007-02-02 12:07:00
"2169",0.338,0.128,239.23,0,0,0,2007-02-02 12:08:00
"2170",0.33,0.124,238.12,0,0,0,2007-02-02 12:09:00
"2171",0.33,0.124,238.25,0,0,0,2007-02-02 12:10:00
"2172",0.406,0.204,237.39,0,0,0,2007-02-02 12:11:00
"2173",0.402,0.224,238.13,0,0,0,2007-02-02 12:12:00
"2174",0.4,0.222,237.68,0,0,0,2007-02-02 12:13:00
"2175",0.4,0.226,238.34,0,0,0,2007-02-02 12:14:00
"2176",0.4,0.228,238.5,0,0,0,2007-02-02 12:15:00
"2177",0.398,0.232,239.21,0,0,0,2007-02-02 12:16:00
"2178",0.396,0.228,238.74,0,0,0,2007-02-02 12:17:00
"2179",0.394,0.23,239.15,0,0,0,2007-02-02 12:18:00
"2180",0.392,0.228,238.7,0,0,0,2007-02-02 12:19:00
"2181",0.392,0.23,238.91,0,0,0,2007-02-02 12:20:00
"2182",0.388,0.224,237.93,0,0,0,2007-02-02 12:21:00
"2183",0.35,0.174,238.65,0,0,0,2007-02-02 12:22:00
"2184",0.226,0,238.45,0,0,0,2007-02-02 12:23:00
"2185",0.238,0,239.42,0,0,0,2007-02-02 12:24:00
"2186",0.284,0,239.21,0,0,0,2007-02-02 12:25:00
"2187",0.554,0,239.36,0,0,0,2007-02-02 12:26:00
"2188",0.644,0,238.65,0,0,0,2007-02-02 12:27:00
"2189",0.834,0.094,238.67,0,0,0,2007-02-02 12:28:00
"2190",0.828,0.092,237.52,0,0,0,2007-02-02 12:29:00
"2191",0.83,0.092,238.25,0,0,0,2007-02-02 12:30:00
"2192",0.83,0.09,238.37,0,0,0,2007-02-02 12:31:00
"2193",0.832,0.09,238.75,0,0,0,2007-02-02 12:32:00
"2194",0.83,0.088,238.26,0,0,0,2007-02-02 12:33:00
"2195",0.832,0.088,238.67,0,0,0,2007-02-02 12:34:00
"2196",0.832,0.09,238.92,0,0,0,2007-02-02 12:35:00
"2197",0.834,0.092,239.39,0,0,0,2007-02-02 12:36:00
"2198",0.834,0.092,239.56,0,0,0,2007-02-02 12:37:00
"2199",0.834,0.09,239.46,0,0,0,2007-02-02 12:38:00
"2200",0.828,0.086,238.44,0,0,0,2007-02-02 12:39:00
"2201",0.83,0.088,238.85,0,0,0,2007-02-02 12:40:00
"2202",0.828,0.084,238.29,0,0,0,2007-02-02 12:41:00
"2203",1.094,0.082,238.36,0,0,0,2007-02-02 12:42:00
"2204",0.83,0.086,238.82,0,0,0,2007-02-02 12:43:00
"2205",0.83,0.086,239.08,0,0,0,2007-02-02 12:44:00
"2206",0.83,0.086,239.04,0,0,0,2007-02-02 12:45:00
"2207",0.828,0.084,238.58,0,0,0,2007-02-02 12:46:00
"2208",0.858,0.106,238.27,0,0,0,2007-02-02 12:47:00
"2209",0.936,0.212,238.47,0,0,0,2007-02-02 12:48:00
"2210",0.936,0.216,239.13,0,0,0,2007-02-02 12:49:00
"2211",0.932,0.216,238.98,0,0,0,2007-02-02 12:50:00
"2212",0.93,0.216,238.95,0,0,0,2007-02-02 12:51:00
"2213",0.982,0.264,239.49,0,0,0,2007-02-02 12:52:00
"2214",1.004,0.32,239.41,0,0,0,2007-02-02 12:53:00
"2215",1.006,0.322,239.65,0,0,0,2007-02-02 12:54:00
"2216",1.012,0.32,239.54,0,0,0,2007-02-02 12:55:00
"2217",1.004,0.324,239.97,0,0,0,2007-02-02 12:56:00
"2218",1.01,0.32,239.31,0,0,0,2007-02-02 12:57:00
"2219",0.998,0.318,238.97,0,0,0,2007-02-02 12:58:00
"2220",1.66,0.308,237.85,0,0,9,2007-02-02 12:59:00
"2221",2.066,0.304,237.56,0,0,18,2007-02-02 13:00:00
"2222",2.052,0.304,237.6,0,0,18,2007-02-02 13:01:00
"2223",2.046,0.302,237.52,0,0,18,2007-02-02 13:02:00
"2224",1.966,0.216,237.53,0,0,17,2007-02-02 13:03:00
"2225",1.666,0.08,237.63,0,0,17,2007-02-02 13:04:00
"2226",1.662,0.08,237.45,0,0,18,2007-02-02 13:05:00
"2227",1.662,0.08,237.55,0,0,17,2007-02-02 13:06:00
"2228",1.654,0.078,237.13,0,0,17,2007-02-02 13:07:00
"2229",1.65,0.076,236.69,0,0,18,2007-02-02 13:08:00
"2230",1.654,0.076,236.61,0,0,17,2007-02-02 13:09:00
"2231",1.644,0.074,236.21,0,0,17,2007-02-02 13:10:00
"2232",1.646,0.076,236.49,0,0,17,2007-02-02 13:11:00
"2233",1.644,0.076,236.46,0,0,17,2007-02-02 13:12:00
"2234",1.646,0.076,236.66,0,0,18,2007-02-02 13:13:00
"2235",1.646,0.076,236.75,0,0,17,2007-02-02 13:14:00
"2236",1.39,0.08,236.86,0,0,17,2007-02-02 13:15:00
"2237",1.328,0.082,237.09,0,0,17,2007-02-02 13:16:00
"2238",1.328,0.082,236.94,0,0,17,2007-02-02 13:17:00
"2239",1.31,0.054,237.1,0,0,18,2007-02-02 13:18:00
"2240",1.268,0,237.52,0,0,17,2007-02-02 13:19:00
"2241",1.272,0,237.89,0,0,17,2007-02-02 13:20:00
"2242",1.276,0,238.32,0,0,18,2007-02-02 13:21:00
"2243",1.274,0,238.18,0,0,17,2007-02-02 13:22:00
"2244",1.28,0,238.67,0,0,17,2007-02-02 13:23:00
"2245",1.28,0,238.71,0,0,18,2007-02-02 13:24:00
"2246",1.276,0,238.33,0,0,17,2007-02-02 13:25:00
"2247",1.272,0,237.99,0,0,18,2007-02-02 13:26:00
"2248",1.274,0,238.17,0,0,17,2007-02-02 13:27:00
"2249",1.392,0.114,237.69,0,0,17,2007-02-02 13:28:00
"2250",1.388,0.116,238.12,0,0,18,2007-02-02 13:29:00
"2251",1.386,0.116,238.41,0,0,17,2007-02-02 13:30:00
"2252",1.384,0.116,238.22,0,0,18,2007-02-02 13:31:00
"2253",1.378,0.116,237.94,0,0,17,2007-02-02 13:32:00
"2254",1.384,0.118,238.58,0,0,17,2007-02-02 13:33:00
"2255",1.38,0.116,238.41,0,0,18,2007-02-02 13:34:00
"2256",1.412,0.152,238.26,0,0,17,2007-02-02 13:35:00
"2257",1.448,0.236,238.14,0,1,18,2007-02-02 13:36:00
"2258",1.456,0.236,238.21,0,1,17,2007-02-02 13:37:00
"2259",1.456,0.238,238.47,0,1,17,2007-02-02 13:38:00
"2260",1.452,0.236,238.08,0,2,18,2007-02-02 13:39:00
"2261",1.442,0.23,237.24,0,1,17,2007-02-02 13:40:00
"2262",1.442,0.228,237,0,1,17,2007-02-02 13:41:00
"2263",1.45,0.234,237.84,0,2,18,2007-02-02 13:42:00
"2264",1.406,0.172,237.97,0,1,17,2007-02-02 13:43:00
"2265",1.356,0.102,237.67,0,2,17,2007-02-02 13:44:00
"2266",1.358,0.104,238.04,0,1,18,2007-02-02 13:45:00
"2267",1.356,0.104,237.95,0,1,17,2007-02-02 13:46:00
"2268",1.356,0.104,237.9,0,2,17,2007-02-02 13:47:00
"2269",1.354,0.102,237.81,0,1,18,2007-02-02 13:48:00
"2270",1.354,0.104,237.86,0,1,17,2007-02-02 13:49:00
"2271",1.378,0.116,237.64,0,2,17,2007-02-02 13:50:00
"2272",1.43,0.204,238.19,0,1,18,2007-02-02 13:51:00
"2273",1.438,0.208,238.99,0,1,17,2007-02-02 13:52:00
"2274",1.436,0.208,238.88,0,2,18,2007-02-02 13:53:00
"2275",1.44,0.21,239.34,0,1,17,2007-02-02 13:54:00
"2276",1.436,0.208,239.1,0,1,18,2007-02-02 13:55:00
"2277",1.436,0.212,239.44,0,1,17,2007-02-02 13:56:00
"2278",1.434,0.212,239.49,0,2,18,2007-02-02 13:57:00
"2279",1.422,0.208,239.11,0,1,17,2007-02-02 13:58:00
"2280",1.42,0.208,238.93,0,1,18,2007-02-02 13:59:00
"2281",1.418,0.208,238.81,0,1,17,2007-02-02 14:00:00
"2282",1.438,0.218,240.76,0,1,18,2007-02-02 14:01:00
"2283",1.442,0.22,241.14,0,2,18,2007-02-02 14:02:00
"2284",1.392,0.14,241.57,0,1,18,2007-02-02 14:03:00
"2285",1.388,0.12,242.07,0,1,18,2007-02-02 14:04:00
"2286",1.388,0.12,241.88,0,1,18,2007-02-02 14:05:00
"2287",1.338,0,242.1,0,1,17,2007-02-02 14:06:00
"2288",1.32,0,242.06,0,0,18,2007-02-02 14:07:00
"2289",1.398,0.076,242.24,0,0,18,2007-02-02 14:08:00
"2290",1.424,0.13,241.57,0,0,18,2007-02-02 14:09:00
"2291",1.412,0.13,241.41,0,0,18,2007-02-02 14:10:00
"2292",1.408,0.128,241.2,0,0,18,2007-02-02 14:11:00
"2293",1.406,0.128,241.29,0,0,18,2007-02-02 14:12:00
"2294",1.402,0.126,240.99,0,0,18,2007-02-02 14:13:00
"2295",1.394,0.124,240.29,0,0,17,2007-02-02 14:14:00
"2296",1.386,0.122,239.82,0,0,18,2007-02-02 14:15:00
"2297",1.388,0.122,239.99,0,0,18,2007-02-02 14:16:00
"2298",1.384,0.122,239.75,0,0,17,2007-02-02 14:17:00
"2299",1.388,0.122,240.11,0,0,18,2007-02-02 14:18:00
"2300",1.39,0.124,240.25,0,0,17,2007-02-02 14:19:00
"2301",1.394,0.126,240.27,0,0,18,2007-02-02 14:20:00
"2302",1.396,0.126,240.42,0,0,18,2007-02-02 14:21:00
"2303",1.39,0.126,240.47,0,0,18,2007-02-02 14:22:00
"2304",1.394,0.126,241.05,0,0,17,2007-02-02 14:23:00
"2305",1.306,0,241.47,0,0,18,2007-02-02 14:24:00
"2306",1.304,0,241.29,0,0,18,2007-02-02 14:25:00
"2307",1.306,0,241.5,0,0,18,2007-02-02 14:26:00
"2308",1.312,0,241.92,0,0,18,2007-02-02 14:27:00
"2309",1.314,0,242.25,0,0,18,2007-02-02 14:28:00
"2310",0.608,0,242.92,0,0,7,2007-02-02 14:29:00
"2311",0.234,0,242.83,0,0,0,2007-02-02 14:30:00
"2312",0.234,0,242.83,0,0,0,2007-02-02 14:31:00
"2313",0.236,0,243.12,0,0,0,2007-02-02 14:32:00
"2314",0.236,0,243.75,0,0,0,2007-02-02 14:33:00
"2315",0.296,0.074,243.59,0,0,0,2007-02-02 14:34:00
"2316",0.312,0.118,243.24,0,0,0,2007-02-02 14:35:00
"2317",0.312,0.116,243,0,0,0,2007-02-02 14:36:00
"2318",0.312,0.118,243.44,0,0,0,2007-02-02 14:37:00
"2319",0.312,0.118,243.47,0,0,0,2007-02-02 14:38:00
"2320",0.31,0.118,243.27,0,0,0,2007-02-02 14:39:00
"2321",0.308,0.116,243.04,0,0,0,2007-02-02 14:40:00
"2322",0.306,0.116,242.82,0,0,0,2007-02-02 14:41:00
"2323",0.304,0.114,242.48,0,0,0,2007-02-02 14:42:00
"2324",0.304,0.116,242.78,0,0,0,2007-02-02 14:43:00
"2325",0.304,0.116,242.93,0,0,0,2007-02-02 14:44:00
"2326",0.304,0.116,242.57,0,0,0,2007-02-02 14:45:00
"2327",0.258,0,243,0,0,0,2007-02-02 14:46:00
"2328",0.234,0,242.86,0,0,0,2007-02-02 14:47:00
"2329",0.236,0,243.18,0,0,0,2007-02-02 14:48:00
"2330",0.356,0.14,241.72,0,0,0,2007-02-02 14:49:00
"2331",0.342,0.142,242,0,0,0,2007-02-02 14:50:00
"2332",0.34,0.144,242.15,0,0,0,2007-02-02 14:51:00
"2333",0.34,0.144,242.58,0,0,0,2007-02-02 14:52:00
"2334",0.336,0.144,242.23,0,0,0,2007-02-02 14:53:00
"2335",0.336,0.142,242.15,0,0,0,2007-02-02 14:54:00
"2336",0.334,0.144,242.41,0,0,0,2007-02-02 14:55:00
"2337",0.334,0.148,243.15,0,0,0,2007-02-02 14:56:00
"2338",0.334,0.148,243.23,0,0,0,2007-02-02 14:57:00
"2339",0.334,0.15,243.51,0,0,0,2007-02-02 14:58:00
"2340",0.334,0.152,243.58,0,0,0,2007-02-02 14:59:00
"2341",0.33,0.148,242.89,0,0,0,2007-02-02 15:00:00
"2342",0.33,0.148,242.98,0,0,0,2007-02-02 15:01:00
"2343",0.33,0.148,242.69,0,0,0,2007-02-02 15:02:00
"2344",0.33,0.146,242.66,0,0,0,2007-02-02 15:03:00
"2345",0.286,0.084,242.51,0,0,0,2007-02-02 15:04:00
"2346",0.234,0,242.32,0,0,0,2007-02-02 15:05:00
"2347",0.236,0,242.85,0,0,0,2007-02-02 15:06:00
"2348",0.236,0,242.83,0,0,0,2007-02-02 15:07:00
"2349",0.234,0,242.32,0,0,0,2007-02-02 15:08:00
"2350",0.234,0,242.22,0,0,0,2007-02-02 15:09:00
"2351",0.234,0,241.72,0,0,0,2007-02-02 15:10:00
"2352",0.234,0,241.77,0,0,0,2007-02-02 15:11:00
"2353",0.232,0,241.26,0,0,0,2007-02-02 15:12:00
"2354",0.232,0,241.61,0,0,0,2007-02-02 15:13:00
"2355",0.236,0,242.68,0,0,0,2007-02-02 15:14:00
"2356",0.234,0,242.56,0,0,0,2007-02-02 15:15:00
"2357",0.236,0,243.54,0,0,0,2007-02-02 15:16:00
"2358",0.278,0.046,242.99,0,0,0,2007-02-02 15:17:00
"2359",0.312,0.118,243.03,0,0,0,2007-02-02 15:18:00
"2360",0.312,0.114,242.35,0,0,0,2007-02-02 15:19:00
"2361",0.312,0.114,242.31,0,0,0,2007-02-02 15:20:00
"2362",0.312,0.116,242.6,0,0,0,2007-02-02 15:21:00
"2363",0.31,0.118,242.99,0,0,0,2007-02-02 15:22:00
"2364",0.308,0.114,242.51,0,0,0,2007-02-02 15:23:00
"2365",0.308,0.116,242.59,0,0,0,2007-02-02 15:24:00
"2366",0.394,0.126,242.29,0,0,0,2007-02-02 15:25:00
"2367",0.436,0.132,243.13,0,0,0,2007-02-02 15:26:00
"2368",0.438,0.134,243.43,0,0,0,2007-02-02 15:27:00
"2369",0.424,0.116,242.93,0,0,0,2007-02-02 15:28:00
"2370",0.45,0.14,243,0,0,0,2007-02-02 15:29:00
"2371",0.378,0.162,242.96,0,0,0,2007-02-02 15:30:00
"2372",0.374,0.162,243.09,0,0,0,2007-02-02 15:31:00
"2373",0.372,0.162,242.86,0,0,0,2007-02-02 15:32:00
"2374",0.372,0.164,243.22,0,0,0,2007-02-02 15:33:00
"2375",0.372,0.16,242.84,0,0,0,2007-02-02 15:34:00
"2376",0.374,0.158,242.4,0,0,0,2007-02-02 15:35:00
"2377",0.372,0.158,242.2,0,0,0,2007-02-02 15:36:00
"2378",0.372,0.16,242.84,0,0,0,2007-02-02 15:37:00
"2379",0.372,0.162,243.07,0,0,0,2007-02-02 15:38:00
"2380",0.37,0.162,242.78,0,0,0,2007-02-02 15:39:00
"2381",0.362,0.158,242.44,0,0,0,2007-02-02 15:40:00
"2382",0.36,0.158,242.35,0,0,0,2007-02-02 15:41:00
"2383",0.36,0.158,242.17,0,0,0,2007-02-02 15:42:00
"2384",0.358,0.156,241.89,0,0,0,2007-02-02 15:43:00
"2385",0.338,0.116,242.17,0,0,0,2007-02-02 15:44:00
"2386",0.272,0,242.2,0,0,0,2007-02-02 15:45:00
"2387",0.272,0,242.43,0,0,0,2007-02-02 15:46:00
"2388",0.272,0,242.62,0,0,0,2007-02-02 15:47:00
"2389",0.274,0,242.97,0,0,0,2007-02-02 15:48:00
"2390",0.274,0,243.39,0,0,0,2007-02-02 15:49:00
"2391",0.272,0,242.87,0,0,0,2007-02-02 15:50:00
"2392",0.272,0,242.33,0,0,0,2007-02-02 15:51:00
"2393",0.272,0,242.3,0,0,0,2007-02-02 15:52:00
"2394",0.272,0,242.43,0,0,0,2007-02-02 15:53:00
"2395",0.272,0,242.63,0,0,0,2007-02-02 15:54:00
"2396",0.272,0,242.44,0,0,0,2007-02-02 15:55:00
"2397",0.27,0,241.71,0,0,0,2007-02-02 15:56:00
"2398",0.268,0,240.83,0,0,0,2007-02-02 15:57:00
"2399",0.268,0,241.19,0,0,0,2007-02-02 15:58:00
"2400",0.268,0,241.41,0,0,0,2007-02-02 15:59:00
"2401",0.266,0,241.22,0,0,0,2007-02-02 16:00:00
"2402",0.344,0.106,241.05,0,0,0,2007-02-02 16:01:00
"2403",0.338,0.124,241.64,0,0,0,2007-02-02 16:02:00
"2404",0.34,0.126,242.15,0,0,0,2007-02-02 16:03:00
"2405",0.34,0.126,241.97,0,0,0,2007-02-02 16:04:00
"2406",0.34,0.128,242.64,0,0,0,2007-02-02 16:05:00
"2407",0.34,0.13,242.96,0,0,0,2007-02-02 16:06:00
"2408",0.338,0.13,243.03,0,0,0,2007-02-02 16:07:00
"2409",0.338,0.126,242.31,0,0,0,2007-02-02 16:08:00
"2410",0.34,0.122,241.4,0,0,0,2007-02-02 16:09:00
"2411",0.546,0.364,241.24,0,0,0,2007-02-02 16:10:00
"2412",0.53,0.38,241.42,0,1,0,2007-02-02 16:11:00
"2413",0.472,0.304,241.96,0,1,0,2007-02-02 16:12:00
"2414",0.454,0.282,242.3,0,2,0,2007-02-02 16:13:00
"2415",0.448,0.28,241.88,0,1,0,2007-02-02 16:14:00
"2416",0.448,0.278,241.68,0,1,0,2007-02-02 16:15:00
"2417",0.446,0.276,241.56,0,2,0,2007-02-02 16:16:00
"2418",0.446,0.282,242.39,0,1,0,2007-02-02 16:17:00
"2419",0.444,0.278,241.88,0,2,0,2007-02-02 16:18:00
"2420",0.442,0.28,241.92,0,1,0,2007-02-02 16:19:00
"2421",0.44,0.276,241.54,0,1,0,2007-02-02 16:20:00
"2422",0.44,0.278,241.84,0,2,0,2007-02-02 16:21:00
"2423",0.438,0.278,241.71,0,1,0,2007-02-02 16:22:00
"2424",0.44,0.278,241.57,0,2,0,2007-02-02 16:23:00
"2425",0.444,0.278,241.78,0,1,0,2007-02-02 16:24:00
"2426",0.388,0.202,242.2,0,1,0,2007-02-02 16:25:00
"2427",0.344,0.144,241.86,0,1,0,2007-02-02 16:26:00
"2428",0.34,0.144,242.17,0,2,0,2007-02-02 16:27:00
"2429",0.338,0.142,241.74,0,1,0,2007-02-02 16:28:00
"2430",0.34,0.146,242.37,0,1,0,2007-02-02 16:29:00
"2431",0.34,0.146,242.62,0,2,0,2007-02-02 16:30:00
"2432",0.338,0.144,242.18,0,1,0,2007-02-02 16:31:00
"2433",0.338,0.144,242.21,0,1,0,2007-02-02 16:32:00
"2434",0.338,0.146,242.44,0,1,0,2007-02-02 16:33:00
"2435",0.336,0.144,241.88,0,2,0,2007-02-02 16:34:00
"2436",0.336,0.142,241.63,0,1,0,2007-02-02 16:35:00
"2437",0.336,0.144,241.71,0,1,0,2007-02-02 16:36:00
"2438",0.336,0.144,241.8,0,1,0,2007-02-02 16:37:00
"2439",0.336,0.146,242.54,0,1,0,2007-02-02 16:38:00
"2440",0.336,0.146,242.61,0,2,0,2007-02-02 16:39:00
"2441",0.32,0.118,241.92,0,1,0,2007-02-02 16:40:00
"2442",0.262,0,241.57,0,0,0,2007-02-02 16:41:00
"2443",0.262,0,240.94,0,0,0,2007-02-02 16:42:00
"2444",0.262,0,241.53,0,0,0,2007-02-02 16:43:00
"2445",0.262,0,241,0,0,0,2007-02-02 16:44:00
"2446",0.34,0.106,241.95,0,0,0,2007-02-02 16:45:00
"2447",0.338,0.126,241.69,0,0,0,2007-02-02 16:46:00
"2448",0.342,0.128,242.18,0,0,0,2007-02-02 16:47:00
"2449",0.34,0.124,241.6,0,0,0,2007-02-02 16:48:00
"2450",0.34,0.126,241.83,0,0,0,2007-02-02 16:49:00
"2451",0.412,0.202,242,0,0,0,2007-02-02 16:50:00
"2452",0.448,0.264,242.18,0,0,0,2007-02-02 16:51:00
"2453",0.442,0.262,241.95,0,0,0,2007-02-02 16:52:00
"2454",0.438,0.258,241.3,0,0,0,2007-02-02 16:53:00
"2455",0.436,0.256,241.18,0,0,0,2007-02-02 16:54:00
"2456",0.434,0.258,241.49,0,0,0,2007-02-02 16:55:00
"2457",0.39,0.194,241.39,0,0,0,2007-02-02 16:56:00
"2458",0.364,0.154,241.72,0,0,0,2007-02-02 16:57:00
"2459",0.36,0.154,241.47,0,0,0,2007-02-02 16:58:00
"2460",0.362,0.156,242.16,0,0,0,2007-02-02 16:59:00
"2461",0.362,0.158,242.5,0,0,0,2007-02-02 17:00:00
"2462",0.362,0.158,242.66,0,0,0,2007-02-02 17:01:00
